"nomPokemon" "latPokemon" "longPokemon" "date" "hour" "carreLong" "carreLat"
"Rattata" 48.825716347939 2.3228632698282 "2016-07-28" 14 4 2
"Zubat" 48.82728971238 2.322816680839 "2016-07-28" 14 4 2
"Pidgey" 48.823767442466 2.3259480489516 "2016-07-28" 14 4 2
"Weedle" 48.826941467138 2.3284006928959 "2016-07-28" 14 4 2
"Zubat" 48.828586079604 2.3209058473168 "2016-07-28" 14 3 2
"Zubat" 48.829110179556 2.3261229012482 "2016-07-28" 14 4 2
"Spearow" 48.830338713279 2.3236801832768 "2016-07-28" 14 4 2
"Rattata" 48.813970270698 2.3205872632026 "2016-07-28" 14 3 1
"Zubat" 48.813317866481 2.3217609765627 "2016-07-28" 14 3 1
"Rattata" 48.818171988084 2.33443262705 "2016-07-28" 14 4 1
"Spearow" 48.82072052541 2.3328007414538 "2016-07-28" 14 4 1
"Spearow" 48.821184357676 2.3331896415206 "2016-07-28" 14 4 1
"Magikarp" 48.821634045899 2.334278958213 "2016-07-28" 14 4 1
"Pidgey" 48.823516979736 2.3305751166525 "2016-07-28" 14 4 2
"Zubat" 48.822935776611 2.332105886106 "2016-07-28" 14 4 2
"Rattata" 48.824083037332 2.333691088362 "2016-07-28" 14 4 2
"Rattata" 48.82600920484 2.3317445458205 "2016-07-28" 14 4 2
"Rattata" 48.823016031195 2.3242204831402 "2016-07-28" 14 4 2
"Pidgey" 48.820870422398 2.3331638302239 "2016-07-28" 14 4 1
"Spearow" 48.825419977668 2.3219621588897 "2016-07-28" 14 3 2
"Rattata" 48.82299842105 2.3250958632006 "2016-07-28" 14 4 2
"Rattata" 48.83119324785 2.3124376309672 "2016-07-28" 14 3 2
"Pidgey" 48.83515514369 2.3109189417573 "2016-07-28" 14 3 3
"Krabby" 48.832990006432 2.3130225024245 "2016-07-28" 14 3 3
"Staryu" 48.833364536902 2.3178762826191 "2016-07-28" 14 3 3
"Rattata" 48.833844332248 2.3174769689919 "2016-07-28" 14 3 3
"Rattata" 48.837386291773 2.3133808844321 "2016-07-28" 14 3 3
"Rattata" 48.828768784355 2.3235516304024 "2016-07-28" 14 4 2
"Staryu" 48.83115598143 2.3182220500139 "2016-07-28" 14 3 2
"Pidgey" 48.832519773973 2.3207890867845 "2016-07-28" 14 3 2
"Spearow" 48.831376794291 2.3228881467086 "2016-07-28" 14 4 2
"Rattata" 48.828954950934 2.326022474371 "2016-07-28" 14 4 2
"Pidgey" 48.831755208019 2.3236207667801 "2016-07-28" 14 4 2
"Spearow" 48.832499693588 2.3256990657152 "2016-07-28" 14 4 2
"Zubat" 48.832084277482 2.3268052736986 "2016-07-28" 14 4 2
"Rattata" 48.835290226555 2.3198754471186 "2016-07-28" 14 3 3
"Rattata" 48.834960385428 2.3206378633993 "2016-07-28" 14 3 3
"Pidgey" 48.833430126529 2.3224422731288 "2016-07-28" 14 3 3
"Rattata" 48.837123358652 2.3225691265277 "2016-07-28" 14 3 3
"Pidgey" 48.835327541252 2.3258431259942 "2016-07-28" 14 4 3
"Rattata" 48.834023874798 2.3281046836656 "2016-07-28" 14 4 3
"Pidgey" 48.834606904444 2.3264858127588 "2016-07-28" 14 4 3
"Zubat" 48.83793853846 2.3289522882048 "2016-07-28" 14 4 3
"Pidgey" 48.840627042097 2.3203995297744 "2016-07-28" 14 3 3
"Pidgeotto" 48.840857303028 2.320681540675 "2016-07-28" 14 3 3
"Drowzee" 48.841270967305 2.3196626415279 "2016-07-28" 14 3 3
"Rattata" 48.826212953715 2.3137852163249 "2016-07-28" 14 3 2
"Pidgey" 48.825001132933 2.3232431509871 "2016-07-28" 14 4 2
"Squirtle" 48.824114863738 2.3243104831674 "2016-07-28" 14 4 2
"Rattata" 48.830865243789 2.332669924298 "2016-07-28" 14 4 2
"Rattata" 48.834877603007 2.3325611224953 "2016-07-28" 14 4 3
"Pidgeotto" 48.840875805846 2.3119111409746 "2016-07-28" 14 3 3
"Diglett" 48.838171378714 2.3134448907822 "2016-07-28" 14 3 3
"Rattata" 48.84186844609 2.3133954635293 "2016-07-28" 14 3 3
"Zubat" 48.841628949171 2.3174987651983 "2016-07-28" 14 3 3
"Zubat" 48.842890452191 2.3173386172059 "2016-07-28" 14 3 3
"Pidgeotto" 48.846347451012 2.3135852029709 "2016-07-28" 14 3 4
"Zubat" 48.847148441486 2.3128609275343 "2016-07-28" 14 3 4
"Spearow" 48.838269968672 2.3202945073373 "2016-07-28" 14 3 3
"Zubat" 48.841436782816 2.3192375633847 "2016-07-28" 14 3 3
"Fearow" 48.841099875448 2.3203504687583 "2016-07-28" 14 3 3
"Zubat" 48.841799460158 2.3207585967716 "2016-07-28" 14 3 3
"Rattata" 48.842869372629 2.3183896308607 "2016-07-28" 14 3 3
"Rattata" 48.839701028918 2.3273421907951 "2016-07-28" 14 4 3
"Gastly" 48.8415332504 2.3261763625001 "2016-07-28" 14 4 3
"Pidgey" 48.84308413057 2.3272687050585 "2016-07-28" 14 4 3
"Rattata" 48.844042968583 2.3226091337527 "2016-07-28" 14 3 4
"Rattata" 48.8439274672 2.3244422542369 "2016-07-28" 14 4 4
"Pidgeotto" 48.844078364202 2.3286665100786 "2016-07-28" 14 4 4
"Zubat" 48.850646953588 2.3149009899589 "2016-07-28" 14 3 4
"Pidgey" 48.850210893701 2.3248692894946 "2016-07-28" 14 4 4
"Pidgeotto" 48.849149521097 2.326800835407 "2016-07-28" 14 4 4
"Rattata" 48.851570508565 2.3237519746452 "2016-07-28" 14 4 4
"Rattata" 48.835658329833 2.328940600963 "2016-07-28" 14 4 3
"Zubat" 48.840298120057 2.3328312517458 "2016-07-28" 14 4 3
"Rattata" 48.841584360774 2.3314452337748 "2016-07-28" 14 4 3
"Pidgey" 48.842717117875 2.3298710294996 "2016-07-28" 14 4 3
"Zubat" 48.842509489813 2.3362601231157 "2016-07-28" 14 4 3
"Zubat" 48.844362410179 2.330181639875 "2016-07-28" 14 4 4
"Pidgey" 48.845690847579 2.3345033841203 "2016-07-28" 14 4 4
"Zubat" 48.846115288907 2.332958494327 "2016-07-28" 14 4 4
"Spearow" 48.847616010499 2.3326430379987 "2016-07-28" 14 4 4
"Pidgey" 48.848158584654 2.3330387299969 "2016-07-28" 14 4 4
"Zubat" 48.844413328322 2.3354514527625 "2016-07-28" 14 4 4
"Rattata" 48.84709888088 2.3348825492777 "2016-07-28" 14 4 4
"Zubat" 48.850487037331 2.3306846673236 "2016-07-28" 14 4 4
"Zubat" 48.851668174567 2.3110357958048 "2016-07-28" 14 3 4
"Pidgey" 48.853258966501 2.3180100526812 "2016-07-28" 14 3 4
"Rattata" 48.854554518203 2.3122361591551 "2016-07-28" 14 3 5
"Rattata" 48.855505275352 2.3158239602584 "2016-07-28" 14 3 5
"Pidgey" 48.857728824492 2.3147767152163 "2016-07-28" 14 3 5
"Rattata" 48.858442676122 2.3144838835653 "2016-07-28" 14 3 5
"Rattata" 48.852909009513 2.3236860607544 "2016-07-28" 14 4 4
"Rattata" 48.855881567404 2.3205940858801 "2016-07-28" 14 3 5
"Pidgey" 48.857656179178 2.3223192428758 "2016-07-28" 14 3 5
"Rattata" 48.854081671079 2.3240454161174 "2016-07-28" 14 4 5
"Paras" 48.857380971697 2.3281782766651 "2016-07-28" 14 4 5
"Rattata" 48.858333991262 2.327729724705 "2016-07-28" 14 4 5
"Pidgey" 48.859463671935 2.3145671714254 "2016-07-28" 14 3 5
"Pidgey" 48.859458407067 2.3148300543796 "2016-07-28" 14 3 5
"Pidgey" 48.861535090617 2.3171939786442 "2016-07-28" 14 3 5
"Spearow" 48.861851014681 2.3171319979062 "2016-07-28" 14 3 5
"Zubat" 48.859807645736 2.3248656417974 "2016-07-28" 14 4 5
"Zubat" 48.850865524094 2.3314179670044 "2016-07-28" 14 4 4
"Rattata" 48.848952651296 2.3326651524669 "2016-07-28" 14 4 4
"Horsea" 48.850125199095 2.333024883785 "2016-07-28" 14 4 4
"Pidgey" 48.852327464312 2.3330304029943 "2016-07-28" 14 4 4
"Rattata" 48.853093278866 2.3340590357686 "2016-07-28" 14 4 4
"Rattata" 48.849932756175 2.3347646356872 "2016-07-28" 14 4 4
"Zubat" 48.853525493517 2.336026004861 "2016-07-28" 14 4 4
"Tangela" 48.854194458511 2.3340618313498 "2016-07-28" 14 4 5
"Raticate" 48.855866620575 2.3330580476092 "2016-07-28" 14 4 5
"Weedle" 48.855684778385 2.3342722289097 "2016-07-28" 14 4 5
"Rattata" 48.857113576659 2.3297365668086 "2016-07-28" 14 4 5
"Zubat" 48.856701467611 2.3306684375773 "2016-07-28" 14 4 5
"Pidgey" 48.856769395138 2.3312007775563 "2016-07-28" 14 4 5
"Zubat" 48.858664846129 2.3308297233432 "2016-07-28" 14 4 5
"Spearow" 48.858196090332 2.3345666506862 "2016-07-28" 14 4 5
"Rattata" 48.85418029574 2.3347630043063 "2016-07-28" 14 4 5
"Poliwag" 48.860793956024 2.3109893022524 "2016-07-28" 14 3 5
"Pidgey" 48.860142849789 2.3120772386111 "2016-07-28" 14 3 5
"Rattata" 48.86060532596 2.3125537745587 "2016-07-28" 14 3 5
"Zubat" 48.861359164841 2.3141951497528 "2016-07-28" 14 3 5
"Pidgey" 48.861736078703 2.3150158891114 "2016-07-28" 14 3 5
"Spearow" 48.864466220353 2.3122540148184 "2016-07-28" 14 3 5
"Spearow" 48.866063455966 2.3110674187687 "2016-07-28" 14 3 6
"Pidgey" 48.866648332299 2.3093593886088 "2016-07-28" 14 3 6
"Rattata" 48.867458060747 2.3121466961018 "2016-07-28" 14 3 6
"Rattata" 48.867451046856 2.3124972840672 "2016-07-28" 14 3 6
"Pidgey" 48.867873601024 2.3110392932344 "2016-07-28" 14 3 6
"Rattata" 48.868027197787 2.3112273833211 "2016-07-28" 14 3 6
"Poliwag" 48.868275118296 2.3106330515087 "2016-07-28" 14 3 6
"Pidgey" 48.868893018464 2.3112101241157 "2016-07-28" 14 3 6
"Poliwag" 48.86793637674 2.3118345136477 "2016-07-28" 14 3 6
"Shellder" 48.866244263704 2.3177542070646 "2016-07-28" 14 3 6
"Rattata" 48.866322811816 2.3177606238163 "2016-07-28" 14 3 6
"Rattata" 48.863832647884 2.3242296509655 "2016-07-28" 14 4 5
"Rattata" 48.862951038252 2.3250354279255 "2016-07-28" 14 4 5
"Rattata" 48.86302252726 2.3253924904277 "2016-07-28" 14 4 5
"Pidgey" 48.862810736118 2.3280970332205 "2016-07-28" 14 4 5
"Goldeen" 48.863735591589 2.329051019122 "2016-07-28" 14 4 5
"Pidgey" 48.865142224634 2.3217028388072 "2016-07-28" 14 3 6
"Zubat" 48.865670915422 2.3227997421942 "2016-07-28" 14 4 6
"Zubat" 48.866056603614 2.3231825419062 "2016-07-28" 14 4 6
"Rattata" 48.866855070195 2.3186820980105 "2016-07-28" 14 3 6
"Pidgey" 48.863975632168 2.3249437855661 "2016-07-28" 14 4 5
"Spearow" 48.865225301326 2.3253974219759 "2016-07-28" 14 4 6
"Goldeen" 48.864179514163 2.3265409906847 "2016-07-28" 14 4 5
"Rattata" 48.865247371672 2.3282091689708 "2016-07-28" 14 4 6
"Pidgey" 48.866640911926 2.3254256381793 "2016-07-28" 14 4 6
"Spearow" 48.868147454045 2.3248465934274 "2016-07-28" 14 4 6
"Poliwag" 48.868838535357 2.3256935882306 "2016-07-28" 14 4 6
"Zubat" 48.867134270268 2.3282761954636 "2016-07-28" 14 4 6
"Rattata" 48.868876492088 2.3277165842494 "2016-07-28" 14 4 6
"Diglett" 48.869668028574 2.3118000286292 "2016-07-28" 14 3 6
"Horsea" 48.869288902794 2.315017637068 "2016-07-28" 14 3 6
"Rattata" 48.871383513127 2.3165056783209 "2016-07-28" 14 3 6
"Pidgey" 48.872109838988 2.3155990662468 "2016-07-28" 14 3 6
"Rattata" 48.8694226113 2.3201212690947 "2016-07-28" 14 3 6
"Zubat" 48.869155268283 2.3216800044358 "2016-07-28" 14 3 6
"Zubat" 48.869958399256 2.3208675856463 "2016-07-28" 14 3 6
"Pidgey" 48.870083806908 2.3224585175512 "2016-07-28" 14 3 6
"Cubone" 48.871971528193 2.3185733900014 "2016-07-28" 14 3 6
"Zubat" 48.869927674042 2.3263098077123 "2016-07-28" 14 4 6
"Weedle" 48.873501464593 2.3246705432183 "2016-07-28" 14 4 6
"Rattata" 48.872009786563 2.3284128350893 "2016-07-28" 14 4 6
"Rattata" 48.861902611902 2.330217644525 "2016-07-28" 14 4 5
"Goldeen" 48.863259031446 2.3292753262091 "2016-07-28" 14 4 5
"Rattata" 48.864410678299 2.33068708763 "2016-07-28" 14 4 5
"Rattata" 48.865533290871 2.3296376782038 "2016-07-28" 14 4 6
"Rattata" 48.864535933634 2.3322780876495 "2016-07-28" 14 4 5
"Pidgeotto" 48.864884405545 2.3345022804125 "2016-07-28" 14 4 6
"Zubat" 48.866431649979 2.3319069837028 "2016-07-28" 14 4 6
"Pidgey" 48.867188813852 2.333374453538 "2016-07-28" 14 4 6
"Pidgey" 48.868299119811 2.3329387815833 "2016-07-28" 14 4 6
"Pidgeotto" 48.86628760325 2.3351447146373 "2016-07-28" 14 4 6
"Pidgey" 48.867701463292 2.3352610863942 "2016-07-28" 14 4 6
"Pidgey" 48.8692268486 2.3298531538629 "2016-07-28" 14 4 6
"Zubat" 48.86994265168 2.3294727873618 "2016-07-28" 14 4 6
"Golbat" 48.871097967229 2.3307094914405 "2016-07-28" 14 4 6
"Zubat" 48.869884295402 2.3323664497597 "2016-07-28" 14 4 6
"Pidgey" 48.872070673466 2.3292961771937 "2016-07-28" 14 4 6
"Pidgey" 48.858404482486 2.3320375216441 "2016-07-28" 14 4 5
"Pidgey" 48.870705007174 2.3110943454083 "2016-07-28" 14 3 6
"Rattata" 48.869491633358 2.3127514092428 "2016-07-28" 14 3 6
"Rattata" 48.873688014075 2.3153766206808 "2016-07-28" 14 3 6
"Pidgey" 48.873247780487 2.3177116940597 "2016-07-28" 14 3 6
"Pidgey" 48.874563086697 2.3109695998658 "2016-07-28" 14 3 6
"Rattata" 48.875587883611 2.3108774544946 "2016-07-28" 14 3 7
"Rattata" 48.877700320642 2.3114886162643 "2016-07-28" 14 3 7
"Rattata" 48.878594334871 2.3100685195277 "2016-07-28" 14 3 7
"Raticate" 48.874304190731 2.3160416233243 "2016-07-28" 14 3 6
"Goldeen" 48.877411497979 2.3180518693062 "2016-07-28" 14 3 7
"Spearow" 48.87946825615 2.3175172416173 "2016-07-28" 14 3 7
"Spearow" 48.873729068699 2.3211760615962 "2016-07-28" 14 3 6
"Spearow" 48.873812909166 2.3209194460568 "2016-07-28" 14 3 6
"Zubat" 48.874257843316 2.3222732553954 "2016-07-28" 14 3 6
"Pidgey" 48.870022106289 2.3255271439683 "2016-07-28" 14 4 6
"Zubat" 48.870004461887 2.3264039276958 "2016-07-28" 14 4 6
"Zubat" 48.87343263172 2.3280904241181 "2016-07-28" 14 4 6
"Eevee" 48.876702030164 2.3220341538692 "2016-07-28" 14 3 7
"Rattata" 48.875084984007 2.3241854524725 "2016-07-28" 14 4 6
"Zubat" 48.874344436026 2.3257936300636 "2016-07-28" 14 4 6
"Rattata" 48.876538828694 2.3262370589177 "2016-07-28" 14 4 7
"Pidgey" 48.874475077758 2.3271218964581 "2016-07-28" 14 4 6
"Rattata" 48.878060633627 2.3288216372758 "2016-07-28" 14 4 7
"Spearow" 48.878876308419 2.3273950899725 "2016-07-28" 14 4 7
"Rattata" 48.880811409809 2.3133230422087 "2016-07-28" 14 3 7
"Spearow" 48.881260003057 2.3145014579223 "2016-07-28" 14 3 7
"Spearow" 48.88117388035 2.3187985145401 "2016-07-28" 14 3 7
"Spearow" 48.881969473535 2.3222896204348 "2016-07-28" 14 3 7
"Pidgey" 48.88402817899 2.3216674359654 "2016-07-28" 14 3 7
"Rattata" 48.884067976343 2.323603572998 "2016-07-28" 14 4 7
"Pidgey" 48.880510297134 2.3283198604298 "2016-07-28" 14 4 7
"Rattata" 48.883473869807 2.3257514186432 "2016-07-28" 14 4 7
"Pidgey" 48.884039755003 2.3250070412355 "2016-07-28" 14 4 7
"Gastly" 48.86729666562 2.3280260648186 "2016-07-28" 14 4 6
"Pidgey" 48.869486227913 2.3325972263384 "2016-07-28" 14 4 6
"Rattata" 48.873454631452 2.3309031026139 "2016-07-28" 14 4 6
"Eevee" 48.873688534666 2.3310101631031 "2016-07-28" 14 4 6
"Rattata" 48.873256823058 2.3329072562382 "2016-07-28" 14 4 6
"Goldeen" 48.874172949759 2.3343003351909 "2016-07-28" 14 4 6
"Pidgey" 48.872030670136 2.335178221691 "2016-07-28" 14 4 6
"Pidgey" 48.872887691101 2.3356001603158 "2016-07-28" 14 4 6
"Rattata" 48.872884146474 2.3357755679424 "2016-07-28" 14 4 6
"Pidgey" 48.874795423809 2.3307497242367 "2016-07-28" 14 4 6
"Rattata" 48.876705625941 2.3296767485388 "2016-07-28" 14 4 7
"Spearow" 48.876776046372 2.3339873750647 "2016-07-28" 14 4 7
"Zubat" 48.875410399457 2.3353685657701 "2016-07-28" 14 4 7
"Spearow" 48.877063717463 2.3353289433555 "2016-07-28" 14 4 7
"Zubat" 48.878795648162 2.3352957811563 "2016-07-28" 14 4 7
"Paras" 48.879707690629 2.3329984489656 "2016-07-28" 14 4 7
"Pidgey" 48.884658249208 2.3098596434962 "2016-07-28" 14 3 7
"Pidgey" 48.883236919901 2.3100952490804 "2016-07-28" 14 3 7
"Rattata" 48.882568020662 2.3120609193555 "2016-07-28" 14 3 7
"Rattata" 48.883819466378 2.3163793159791 "2016-07-28" 14 3 7
"Rattata" 48.886084870498 2.3093609243015 "2016-07-28" 14 3 8
"Squirtle" 48.885354906323 2.3104433980888 "2016-07-28" 14 3 7
"Pidgey" 48.887113051616 2.3130463009683 "2016-07-28" 14 3 8
"Pidgey" 48.886075261826 2.3177056095386 "2016-07-28" 14 3 8
"Zubat" 48.887903633232 2.316800674623 "2016-07-28" 14 3 8
"Rattata" 48.888139368628 2.3168199264281 "2016-07-28" 14 3 8
"Jigglypuff" 48.884283272274 2.3207218946025 "2016-07-28" 14 3 7
"Zubat" 48.883990324761 2.3274632019213 "2016-07-28" 14 4 7
"Rattata" 48.889360787971 2.3226311261989 "2016-07-28" 14 3 8
"Raticate" 48.888058546733 2.3286757960873 "2016-07-28" 14 4 8
"Pidgey" 48.893514612672 2.3156772156269 "2016-07-28" 14 3 8
"Zubat" 48.894099345786 2.3179218686765 "2016-07-28" 14 3 8
"Koffing" 48.891939876822 2.3235453541568 "2016-07-28" 14 4 8
"Spearow" 48.893845989848 2.318779956898 "2016-07-28" 14 3 8
"Caterpie" 48.890895370146 2.3246022563781 "2016-07-28" 14 4 8
"Pidgey" 48.889906499919 2.3268061347626 "2016-07-28" 14 4 8
"Pidgey" 48.89331557554 2.3255915973164 "2016-07-28" 14 4 8
"Paras" 48.894526132409 2.3241087612973 "2016-07-28" 14 4 8
"Pidgey" 48.877806075853 2.3179962780999 "2016-07-28" 14 3 7
"Rattata" 48.877641262001 2.3222867054296 "2016-07-28" 14 3 7
"Cubone" 48.883957478592 2.3329964495797 "2016-07-28" 14 4 7
"Krabby" 48.882109620525 2.3348655831807 "2016-07-28" 14 4 7
"Venonat" 48.88701831067 2.3334239513496 "2016-07-28" 14 4 8
"Caterpie" 48.887736124001 2.332955661336 "2016-07-28" 14 4 8
"Zubat" 48.885718585502 2.3354262894855 "2016-07-28" 14 4 7
"Krabby" 48.887277671901 2.3361698893997 "2016-07-28" 14 4 8
"Hypno" 48.891425813152 2.3334349113455 "2016-07-28" 14 4 8
"Spearow" 48.889964743916 2.323910849673 "2016-07-28" 14 4 8
"Staryu" 48.896808729102 2.3241199790092 "2016-07-28" 14 4 9
"Pidgey" 48.898367296625 2.3288188714754 "2016-07-28" 14 4 9
"Pidgey" 48.898678128816 2.3290202154734 "2016-07-28" 14 4 9
"Zubat" 48.901198996182 2.3171835583281 "2016-07-28" 14 3 9
"Zubat" 48.903715908212 2.3173012572845 "2016-07-28" 14 3 9
"Zubat" 48.904025031971 2.3175902318194 "2016-07-28" 14 3 9
"Venonat" 48.901798935457 2.3225947912934 "2016-07-28" 14 3 9
"Spearow" 48.903968692042 2.3203987493401 "2016-07-28" 14 3 9
"Eevee" 48.903226045865 2.3220962418864 "2016-07-28" 14 3 9
"Eevee" 48.901686821787 2.324255932139 "2016-07-28" 14 4 9
"Rattata" 48.90508867326 2.3273483255614 "2016-07-28" 14 4 9
"Pidgey" 48.898588925342 2.3295403723653 "2016-07-28" 14 4 9
"Pidgey" 48.902731459758 2.3310236493383 "2016-07-28" 14 4 9
"Staryu" 48.902717296524 2.3317259219051 "2016-07-28" 14 4 9
"Zubat" 48.896909414664 2.3269410751874 "2016-07-28" 14 4 9
"Dratini" 48.891244443806 2.3150525844476 "2016-07-28" 14 3 8
"Rattata" 48.903129727743 2.311188369656 "2016-07-28" 14 3 9
"Rattata" 48.906067819294 2.3099334528344 "2016-07-28" 14 3 9
"Fearow" 48.907256550006 2.3174146806234 "2016-07-28" 14 3 9
"Doduo" 48.906522018941 2.3226298387432 "2016-07-28" 14 3 9
"Doduo" 48.906893869915 2.3237154041539 "2016-07-28" 14 4 9
"Weedle" 48.906105956702 2.3315647841601 "2016-07-28" 14 4 9
"Doduo" 48.905552818805 2.3355646507547 "2016-07-28" 14 4 9
"Zubat" 48.814056781381 2.3435638445415 "2016-07-28" 14 4 1
"Zubat" 48.811909942478 2.3563657085356 "2016-07-28" 14 5 1
"Tentacool" 48.816828804299 2.3541425208951 "2016-07-28" 14 5 1
"Rattata" 48.813263439129 2.3593727249246 "2016-07-28" 14 5 1
"Pidgey" 48.812854990509 2.3601282307355 "2016-07-28" 14 5 1
"Omanyte" 48.818467909477 2.354717124239 "2016-07-28" 14 5 1
"Spearow" 48.818193839227 2.3372404752174 "2016-07-28" 14 4 1
"Pidgey" 48.819719156979 2.3395585676434 "2016-07-28" 14 4 1
"Zubat" 48.822319182613 2.3353877092607 "2016-07-28" 14 4 2
"Pidgey" 48.821552617763 2.3383064510654 "2016-07-28" 14 4 1
"Zubat" 48.823792725782 2.336386038519 "2016-07-28" 14 4 2
"Magikarp" 48.822467849507 2.3396974820258 "2016-07-28" 14 4 2
"Pidgey" 48.824074797954 2.3379880230472 "2016-07-28" 14 4 2
"Rattata" 48.823882376246 2.3397263986335 "2016-07-28" 14 4 2
"Zubat" 48.824367484425 2.3390646850048 "2016-07-28" 14 4 2
"Pidgeotto" 48.820871565703 2.3408814517046 "2016-07-28" 14 4 1
"Magmar" 48.822223528642 2.3401158807809 "2016-07-28" 14 4 2
"Spearow" 48.822152543317 2.3436185079008 "2016-07-28" 14 4 2
"Weedle" 48.823477915433 2.3441665688594 "2016-07-28" 14 4 2
"Zubat" 48.825349181601 2.3449352408657 "2016-07-28" 14 4 2
"Spearow" 48.826601463969 2.3452141882694 "2016-07-28" 14 4 2
"Fearow" 48.822996573998 2.3485129498425 "2016-07-28" 14 4 2
"Magikarp" 48.823656642616 2.3508485879885 "2016-07-28" 14 5 2
"Zubat" 48.823927725013 2.3491163957092 "2016-07-28" 14 5 2
"Psyduck" 48.824049074687 2.3508810984865 "2016-07-28" 14 5 2
"Rattata" 48.827124229887 2.3465734063994 "2016-07-28" 14 4 2
"Rattata" 48.828529693488 2.3431801712671 "2016-07-28" 14 4 2
"Paras" 48.822288493688 2.3562625065083 "2016-07-28" 14 5 2
"Zubat" 48.822316940047 2.3587216392188 "2016-07-28" 14 5 2
"Pidgey" 48.82068109076 2.3618321290074 "2016-07-28" 14 5 1
"Machop" 48.823449752272 2.3532880273224 "2016-07-28" 14 5 2
"Pidgey" 48.826778349958 2.3519846534207 "2016-07-28" 14 5 2
"Spearow" 48.822866328391 2.3587673049983 "2016-07-28" 14 5 2
"Rattata" 48.824780163198 2.3612957498916 "2016-07-28" 14 5 2
"Pidgey" 48.827525708898 2.3577504955044 "2016-07-28" 14 5 2
"Rattata" 48.826471361728 2.359330255986 "2016-07-28" 14 5 2
"Zubat" 48.829869879982 2.354610331015 "2016-07-28" 14 5 2
"Rattata" 48.829447645758 2.3366762287982 "2016-07-28" 14 4 2
"Zubat" 48.829995344595 2.3368090551977 "2016-07-28" 14 4 2
"Rattata" 48.833943307222 2.3359936183612 "2016-07-28" 14 4 3
"Drowzee" 48.836196873682 2.3373198152491 "2016-07-28" 14 4 3
"Pidgey" 48.836500261358 2.3378712829756 "2016-07-28" 14 4 3
"Zubat" 48.830054825008 2.3416391203268 "2016-07-28" 14 4 2
"Pidgey" 48.828012536213 2.3454185459451 "2016-07-28" 14 4 2
"Psyduck" 48.828517520233 2.3476537732058 "2016-07-28" 14 4 2
"Zubat" 48.835171822139 2.3452205518007 "2016-07-28" 14 4 3
"Pidgey" 48.837284000076 2.341884734574 "2016-07-28" 14 4 3
"Magikarp" 48.8356430429 2.3491210117763 "2016-07-28" 14 5 3
"Pidgey" 48.839962139581 2.3416669565231 "2016-07-28" 14 4 3
"Rattata" 48.838331572468 2.3445162979597 "2016-07-28" 14 4 3
"Pidgeotto" 48.839550510349 2.3503223055525 "2016-07-28" 14 5 3
"Zubat" 48.825547469115 2.3506542803594 "2016-07-28" 14 5 2
"Rattata" 48.832071340104 2.3546174815306 "2016-07-28" 14 5 2
"Spearow" 48.827655870186 2.3590776990376 "2016-07-28" 14 5 2
"Rattata" 48.830087357533 2.3593676183092 "2016-07-28" 14 5 2
"Venonat" 48.831862333374 2.3610073818969 "2016-07-28" 14 5 2
"Rattata" 48.833741234209 2.3537028212809 "2016-07-28" 14 5 3
"Rattata" 48.833163174998 2.3550591583544 "2016-07-28" 14 5 3
"Magikarp" 48.837157872017 2.3519673719569 "2016-07-28" 14 5 3
"Pidgey" 48.835494973402 2.3563938020996 "2016-07-28" 14 5 3
"Eevee" 48.834918419641 2.3615250363466 "2016-07-28" 14 5 3
"Zubat" 48.836820383751 2.3608054165736 "2016-07-28" 14 5 3
"Zubat" 48.838340779456 2.3556644899858 "2016-07-28" 14 5 3
"Zubat" 48.839106191672 2.3566937109743 "2016-07-28" 14 5 3
"Rattata" 48.839938633238 2.3389444133019 "2016-07-28" 14 4 3
"Zubat" 48.840732602093 2.3385710561817 "2016-07-28" 14 4 3
"Rattata" 48.844572131756 2.3353767576978 "2016-07-28" 14 4 4
"Lickitung" 48.845259302779 2.3363987732882 "2016-07-28" 14 4 4
"Pidgey" 48.84660171245 2.340020399418 "2016-07-28" 14 4 4
"Venonat" 48.847891734252 2.3384589149955 "2016-07-28" 14 4 4
"Psyduck" 48.847957840761 2.3390788380073 "2016-07-28" 14 4 4
"Zubat" 48.838186999589 2.3438900078009 "2016-07-28" 14 4 3
"Zubat" 48.841705354546 2.3410209029054 "2016-07-28" 14 4 3
"Rattata" 48.841614741208 2.3454897916565 "2016-07-28" 14 4 3
"Rattata" 48.843954126734 2.3464732327717 "2016-07-28" 14 4 4
"Zubat" 48.845694102455 2.3498654766511 "2016-07-28" 14 5 4
